idx,date,id,fatalities
96,7/6/2021,Shah Wali Kot,151
97,7/7/2021,Shah Wali Kot,151
98,7/8/2021,Shah Wali Kot,151
99,7/9/2021,Shah Wali Kot,151
100,7/10/2021,Shah Wali Kot,151
101,7/11/2021,Shah Wali Kot,151
102,7/12/2021,Shah Wali Kot,151
103,7/13/2021,Shah Wali Kot,151
104,7/14/2021,Shah Wali Kot,151
105,7/15/2021,Shah Wali Kot,151
106,7/16/2021,Shah Wali Kot,151
107,7/17/2021,Shah Wali Kot,151
108,7/18/2021,Shah Wali Kot,151
109,7/19/2021,Shah Wali Kot,151
110,7/20/2021,Shah Wali Kot,151
111,7/21/2021,Shah Wali Kot,151
112,7/22/2021,Shah Wali Kot,151
113,7/23/2021,Shah Wali Kot,151
114,7/24/2021,Shah Wali Kot,151
115,7/25/2021,Shah Wali Kot,151
116,7/26/2021,Shah Wali Kot,151
117,7/27/2021,Shah Wali Kot,151
118,7/28/2021,Shah Wali Kot,151
119,7/29/2021,Shah Wali Kot,151
120,7/30/2021,Shah Wali Kot,151
121,7/31/2021,Shah Wali Kot,151
122,8/1/2021,Shah Wali Kot,151
123,8/2/2021,Shah Wali Kot,151
124,8/3/2021,Shah Wali Kot,151
125,8/4/2021,Shah Wali Kot,151
126,8/5/2021,Shah Wali Kot,151
127,8/6/2021,Shah Wali Kot,151
128,8/7/2021,Shah Wali Kot,151
129,8/8/2021,Shah Wali Kot,151
130,8/9/2021,Shah Wali Kot,151
131,8/10/2021,Shah Wali Kot,151
132,8/11/2021,Shah Wali Kot,151
133,8/12/2021,Shah Wali Kot,151
134,8/13/2021,Shah Wali Kot,151
135,8/14/2021,Shah Wali Kot,151
136,8/15/2021,Shah Wali Kot,151
137,8/16/2021,Shah Wali Kot,151
138,8/17/2021,Shah Wali Kot,151
139,8/18/2021,Shah Wali Kot,151
140,8/19/2021,Shah Wali Kot,151
141,8/20/2021,Shah Wali Kot,151
142,8/21/2021,Shah Wali Kot,151
143,8/22/2021,Shah Wali Kot,151
144,8/23/2021,Shah Wali Kot,151
145,8/24/2021,Shah Wali Kot,151
146,8/25/2021,Shah Wali Kot,151
147,8/26/2021,Shah Wali Kot,151
148,8/27/2021,Shah Wali Kot,151
149,8/28/2021,Shah Wali Kot,151
150,8/29/2021,Shah Wali Kot,151
151,8/30/2021,Shah Wali Kot,151
152,8/31/2021,Shah Wali Kot,151
0,4/1/2021,Shahidi Hassas,0
1,4/2/2021,Shahidi Hassas,0
2,4/3/2021,Shahidi Hassas,0
3,4/4/2021,Shahidi Hassas,0
4,4/5/2021,Shahidi Hassas,0
5,4/6/2021,Shahidi Hassas,0
6,4/7/2021,Shahidi Hassas,0
7,4/8/2021,Shahidi Hassas,0
8,4/9/2021,Shahidi Hassas,0
9,4/10/2021,Shahidi Hassas,0
10,4/11/2021,Shahidi Hassas,0
11,4/12/2021,Shahidi Hassas,0
12,4/13/2021,Shahidi Hassas,0
13,4/14/2021,Shahidi Hassas,0
14,4/15/2021,Shahidi Hassas,0
15,4/16/2021,Shahidi Hassas,0
16,4/17/2021,Shahidi Hassas,0
17,4/18/2021,Shahidi Hassas,0
18,4/19/2021,Shahidi Hassas,9
19,4/20/2021,Shahidi Hassas,9
20,4/21/2021,Shahidi Hassas,9
21,4/22/2021,Shahidi Hassas,9
22,4/23/2021,Shahidi Hassas,9
23,4/24/2021,Shahidi Hassas,9
24,4/25/2021,Shahidi Hassas,9
25,4/26/2021,Shahidi Hassas,9
26,4/27/2021,Shahidi Hassas,9
27,4/28/2021,Shahidi Hassas,9
28,4/29/2021,Shahidi Hassas,9
29,4/30/2021,Shahidi Hassas,9
30,5/1/2021,Shahidi Hassas,9
31,5/2/2021,Shahidi Hassas,9
32,5/3/2021,Shahidi Hassas,9
33,5/4/2021,Shahidi Hassas,9
34,5/5/2021,Shahidi Hassas,9
35,5/6/2021,Shahidi Hassas,9
36,5/7/2021,Shahidi Hassas,9
37,5/8/2021,Shahidi Hassas,9
38,5/9/2021,Shahidi Hassas,9
39,5/10/2021,Shahidi Hassas,9
40,5/11/2021,Shahidi Hassas,9
41,5/12/2021,Shahidi Hassas,9
42,5/13/2021,Shahidi Hassas,9
43,5/14/2021,Shahidi Hassas,9
44,5/15/2021,Shahidi Hassas,9
45,5/16/2021,Shahidi Hassas,9
46,5/17/2021,Shahidi Hassas,9
47,5/18/2021,Shahidi Hassas,9
48,5/19/2021,Shahidi Hassas,9
49,5/20/2021,Shahidi Hassas,9
50,5/21/2021,Shahidi Hassas,9
51,5/22/2021,Shahidi Hassas,9
52,5/23/2021,Shahidi Hassas,9
53,5/24/2021,Shahidi Hassas,9
54,5/25/2021,Shahidi Hassas,9
55,5/26/2021,Shahidi Hassas,9
56,5/27/2021,Shahidi Hassas,9
57,5/28/2021,Shahidi Hassas,9
58,5/29/2021,Shahidi Hassas,9
59,5/30/2021,Shahidi Hassas,9
60,5/31/2021,Shahidi Hassas,9
61,6/1/2021,Shahidi Hassas,9
62,6/2/2021,Shahidi Hassas,9
63,6/3/2021,Shahidi Hassas,9
64,6/4/2021,Shahidi Hassas,9
65,6/5/2021,Shahidi Hassas,9
66,6/6/2021,Shahidi Hassas,9
67,6/7/2021,Shahidi Hassas,9
68,6/8/2021,Shahidi Hassas,9
69,6/9/2021,Shahidi Hassas,9
70,6/10/2021,Shahidi Hassas,9
71,6/11/2021,Shahidi Hassas,9
72,6/12/2021,Shahidi Hassas,9
73,6/13/2021,Shahidi Hassas,9
74,6/14/2021,Shahidi Hassas,9
75,6/15/2021,Shahidi Hassas,9
76,6/16/2021,Shahidi Hassas,9
77,6/17/2021,Shahidi Hassas,9
78,6/18/2021,Shahidi Hassas,9
79,6/19/2021,Shahidi Hassas,9
80,6/20/2021,Shahidi Hassas,9
81,6/21/2021,Shahidi Hassas,9
82,6/22/2021,Shahidi Hassas,9
83,6/23/2021,Shahidi Hassas,9
84,6/24/2021,Shahidi Hassas,9
85,6/25/2021,Shahidi Hassas,9
86,6/26/2021,Shahidi Hassas,9
87,6/27/2021,Shahidi Hassas,9
88,6/28/2021,Shahidi Hassas,9
89,6/29/2021,Shahidi Hassas,9
90,6/30/2021,Shahidi Hassas,9
91,7/1/2021,Shahidi Hassas,9
92,7/2/2021,Shahidi Hassas,9
93,7/3/2021,Shahidi Hassas,9
94,7/4/2021,Shahidi Hassas,9
95,7/5/2021,Shahidi Hassas,9
96,7/6/2021,Shahidi Hassas,9
97,7/7/2021,Shahidi Hassas,9
98,7/8/2021,Shahidi Hassas,9
99,7/9/2021,Shahidi Hassas,9
100,7/10/2021,Shahidi Hassas,9
101,7/11/2021,Shahidi Hassas,9
102,7/12/2021,Shahidi Hassas,9
103,7/13/2021,Shahidi Hassas,9
104,7/14/2021,Shahidi Hassas,9
105,7/15/2021,Shahidi Hassas,9
106,7/16/2021,Shahidi Hassas,9
107,7/17/2021,Shahidi Hassas,9
108,7/18/2021,Shahidi Hassas,9
109,7/19/2021,Shahidi Hassas,9
110,7/20/2021,Shahidi Hassas,9
111,7/21/2021,Shahidi Hassas,9
112,7/22/2021,Shahidi Hassas,9
113,7/23/2021,Shahidi Hassas,9
114,7/24/2021,Shahidi Hassas,9
115,7/25/2021,Shahidi Hassas,9
116,7/26/2021,Shahidi Hassas,9
117,7/27/2021,Shahidi Hassas,9
118,7/28/2021,Shahidi Hassas,9
119,7/29/2021,Shahidi Hassas,9
120,7/30/2021,Shahidi Hassas,9
121,7/31/2021,Shahidi Hassas,9
122,8/1/2021,Shahidi Hassas,9
123,8/2/2021,Shahidi Hassas,9
124,8/3/2021,Shahidi Hassas,9
125,8/4/2021,Shahidi Hassas,9
126,8/5/2021,Shahidi Hassas,9
127,8/6/2021,Shahidi Hassas,9
128,8/7/2021,Shahidi Hassas,9
129,8/8/2021,Shahidi Hassas,9
130,8/9/2021,Shahidi Hassas,9
131,8/10/2021,Shahidi Hassas,9
132,8/11/2021,Shahidi Hassas,9
133,8/12/2021,Shahidi Hassas,9
134,8/13/2021,Shahidi Hassas,9
135,8/14/2021,Shahidi Hassas,9
136,8/15/2021,Shahidi Hassas,9
137,8/16/2021,Shahidi Hassas,9
138,8/17/2021,Shahidi Hassas,9
139,8/18/2021,Shahidi Hassas,9
140,8/19/2021,Shahidi Hassas,9
141,8/20/2021,Shahidi Hassas,9
142,8/21/2021,Shahidi Hassas,9
143,8/22/2021,Shahidi Hassas,9
144,8/23/2021,Shahidi Hassas,9
145,8/24/2021,Shahidi Hassas,9
146,8/25/2021,Shahidi Hassas,9
147,8/26/2021,Shahidi Hassas,9
148,8/27/2021,Shahidi Hassas,9
149,8/28/2021,Shahidi Hassas,9
150,8/29/2021,Shahidi Hassas,9
151,8/30/2021,Shahidi Hassas,9
152,8/31/2021,Shahidi Hassas,9
0,4/1/2021,Shahjoy,0
1,4/2/2021,Shahjoy,0
2,4/3/2021,Shahjoy,0
3,4/4/2021,Shahjoy,0
4,4/5/2021,Shahjoy,0
5,4/6/2021,Shahjoy,0
6,4/7/2021,Shahjoy,0
7,4/8/2021,Shahjoy,0
8,4/9/2021,Shahjoy,0
9,4/10/2021,Shahjoy,0
10,4/11/2021,Shahjoy,0
11,4/12/2021,Shahjoy,0
12,4/13/2021,Shahjoy,0
13,4/14/2021,Shahjoy,10
14,4/15/2021,Shahjoy,10
15,4/16/2021,Shahjoy,10
16,4/17/2021,Shahjoy,10
17,4/18/2021,Shahjoy,10
18,4/19/2021,Shahjoy,10
19,4/20/2021,Shahjoy,10
20,4/21/2021,Shahjoy,10
21,4/22/2021,Shahjoy,10
22,4/23/2021,Shahjoy,10
23,4/24/2021,Shahjoy,10
24,4/25/2021,Shahjoy,10
25,4/26/2021,Shahjoy,10
26,4/27/2021,Shahjoy,10
27,4/28/2021,Shahjoy,10
28,4/29/2021,Shahjoy,10
29,4/30/2021,Shahjoy,10
30,5/1/2021,Shahjoy,10
31,5/2/2021,Shahjoy,10
32,5/3/2021,Shahjoy,10
33,5/4/2021,Shahjoy,10
34,5/5/2021,Shahjoy,10
35,5/6/2021,Shahjoy,10
36,5/7/2021,Shahjoy,10
37,5/8/2021,Shahjoy,10
38,5/9/2021,Shahjoy,10
39,5/10/2021,Shahjoy,10
40,5/11/2021,Shahjoy,10
41,5/12/2021,Shahjoy,10
42,5/13/2021,Shahjoy,10
43,5/14/2021,Shahjoy,10
44,5/15/2021,Shahjoy,10
45,5/16/2021,Shahjoy,10
46,5/17/2021,Shahjoy,32
47,5/18/2021,Shahjoy,56
48,5/19/2021,Shahjoy,56
49,5/20/2021,Shahjoy,56
50,5/21/2021,Shahjoy,56
51,5/22/2021,Shahjoy,88
52,5/23/2021,Shahjoy,96
53,5/24/2021,Shahjoy,96
54,5/25/2021,Shahjoy,100
55,5/26/2021,Shahjoy,100
56,5/27/2021,Shahjoy,100
57,5/28/2021,Shahjoy,100
58,5/29/2021,Shahjoy,100
59,5/30/2021,Shahjoy,100
60,5/31/2021,Shahjoy,100
61,6/1/2021,Shahjoy,116
62,6/2/2021,Shahjoy,128
63,6/3/2021,Shahjoy,143
64,6/4/2021,Shahjoy,173
65,6/5/2021,Shahjoy,173
66,6/6/2021,Shahjoy,173
67,6/7/2021,Shahjoy,173
68,6/8/2021,Shahjoy,173
69,6/9/2021,Shahjoy,173
70,6/10/2021,Shahjoy,173
71,6/11/2021,Shahjoy,178
72,6/12/2021,Shahjoy,178
73,6/13/2021,Shahjoy,178
74,6/14/2021,Shahjoy,178
75,6/15/2021,Shahjoy,178
76,6/16/2021,Shahjoy,178
77,6/17/2021,Shahjoy,188
78,6/18/2021,Shahjoy,188
79,6/19/2021,Shahjoy,188
80,6/20/2021,Shahjoy,203
81,6/21/2021,Shahjoy,214
82,6/22/2021,Shahjoy,214
83,6/23/2021,Shahjoy,214
84,6/24/2021,Shahjoy,214
85,6/25/2021,Shahjoy,214
86,6/26/2021,Shahjoy,214
87,6/27/2021,Shahjoy,214
88,6/28/2021,Shahjoy,214
89,6/29/2021,Shahjoy,214
90,6/30/2021,Shahjoy,214
91,7/1/2021,Shahjoy,214
92,7/2/2021,Shahjoy,214
93,7/3/2021,Shahjoy,214
94,7/4/2021,Shahjoy,214
95,7/5/2021,Shahjoy,214
96,7/6/2021,Shahjoy,214
97,7/7/2021,Shahjoy,214
98,7/8/2021,Shahjoy,214
99,7/9/2021,Shahjoy,214
100,7/10/2021,Shahjoy,214
101,7/11/2021,Shahjoy,214
102,7/12/2021,Shahjoy,214
103,7/13/2021,Shahjoy,214
104,7/14/2021,Shahjoy,214
105,7/15/2021,Shahjoy,214
106,7/16/2021,Shahjoy,214
107,7/17/2021,Shahjoy,214
108,7/18/2021,Shahjoy,214
109,7/19/2021,Shahjoy,214
110,7/20/2021,Shahjoy,214
111,7/21/2021,Shahjoy,214
112,7/22/2021,Shahjoy,214
113,7/23/2021,Shahjoy,214
114,7/24/2021,Shahjoy,214
115,7/25/2021,Shahjoy,214
116,7/26/2021,Shahjoy,214
117,7/27/2021,Shahjoy,240
118,7/28/2021,Shahjoy,240
119,7/29/2021,Shahjoy,240
120,7/30/2021,Shahjoy,240
121,7/31/2021,Shahjoy,240
122,8/1/2021,Shahjoy,240
123,8/2/2021,Shahjoy,240
124,8/3/2021,Shahjoy,240
125,8/4/2021,Shahjoy,240
126,8/5/2021,Shahjoy,240
127,8/6/2021,Shahjoy,240
128,8/7/2021,Shahjoy,240
129,8/8/2021,Shahjoy,240
130,8/9/2021,Shahjoy,240
131,8/10/2021,Shahjoy,240
132,8/11/2021,Shahjoy,240
133,8/12/2021,Shahjoy,240
134,8/13/2021,Shahjoy,240
135,8/14/2021,Shahjoy,240
136,8/15/2021,Shahjoy,240
137,8/16/2021,Shahjoy,240
138,8/17/2021,Shahjoy,240
139,8/18/2021,Shahjoy,240
140,8/19/2021,Shahjoy,240
141,8/20/2021,Shahjoy,240
142,8/21/2021,Shahjoy,240
143,8/22/2021,Shahjoy,240
144,8/23/2021,Shahjoy,240
145,8/24/2021,Shahjoy,240
146,8/25/2021,Shahjoy,240
147,8/26/2021,Shahjoy,240
148,8/27/2021,Shahjoy,240
149,8/28/2021,Shahjoy,240
150,8/29/2021,Shahjoy,240
151,8/30/2021,Shahjoy,240
152,8/31/2021,Shahjoy,240
0,4/1/2021,Shahrak,0
1,4/2/2021,Shahrak,0
2,4/3/2021,Shahrak,0
3,4/4/2021,Shahrak,0
4,4/5/2021,Shahrak,0
5,4/6/2021,Shahrak,0
6,4/7/2021,Shahrak,0
7,4/8/2021,Shahrak,0
8,4/9/2021,Shahrak,0
9,4/10/2021,Shahrak,0
10,4/11/2021,Shahrak,0
11,4/12/2021,Shahrak,0
12,4/13/2021,Shahrak,0
13,4/14/2021,Shahrak,0
14,4/15/2021,Shahrak,0
15,4/16/2021,Shahrak,0
16,4/17/2021,Shahrak,0
17,4/18/2021,Shahrak,0
18,4/19/2021,Shahrak,0
19,4/20/2021,Shahrak,0
20,4/21/2021,Shahrak,0
21,4/22/2021,Shahrak,0
22,4/23/2021,Shahrak,2
23,4/24/2021,Shahrak,2
24,4/25/2021,Shahrak,2
25,4/26/2021,Shahrak,2
26,4/27/2021,Shahrak,2
27,4/28/2021,Shahrak,2
28,4/29/2021,Shahrak,2
29,4/30/2021,Shahrak,2
30,5/1/2021,Shahrak,2
31,5/2/2021,Shahrak,2
32,5/3/2021,Shahrak,2
33,5/4/2021,Shahrak,2
34,5/5/2021,Shahrak,2
35,5/6/2021,Shahrak,2
36,5/7/2021,Shahrak,2
37,5/8/2021,Shahrak,2
38,5/9/2021,Shahrak,2
39,5/10/2021,Shahrak,2
40,5/11/2021,Shahrak,2
41,5/12/2021,Shahrak,2
42,5/13/2021,Shahrak,2
43,5/14/2021,Shahrak,2
44,5/15/2021,Shahrak,2
45,5/16/2021,Shahrak,2
46,5/17/2021,Shahrak,2
47,5/18/2021,Shahrak,2
48,5/19/2021,Shahrak,2
49,5/20/2021,Shahrak,2
50,5/21/2021,Shahrak,2
51,5/22/2021,Shahrak,2
52,5/23/2021,Shahrak,2
53,5/24/2021,Shahrak,2
54,5/25/2021,Shahrak,2
55,5/26/2021,Shahrak,2
56,5/27/2021,Shahrak,2
57,5/28/2021,Shahrak,2
58,5/29/2021,Shahrak,2
59,5/30/2021,Shahrak,2
60,5/31/2021,Shahrak,2
61,6/1/2021,Shahrak,2
62,6/2/2021,Shahrak,2
63,6/3/2021,Shahrak,2
64,6/4/2021,Shahrak,2
65,6/5/2021,Shahrak,11
66,6/6/2021,Shahrak,38
67,6/7/2021,Shahrak,38
68,6/8/2021,Shahrak,38
69,6/9/2021,Shahrak,38
70,6/10/2021,Shahrak,38
71,6/11/2021,Shahrak,38
72,6/12/2021,Shahrak,38
73,6/13/2021,Shahrak,38
74,6/14/2021,Shahrak,38
75,6/15/2021,Shahrak,38
76,6/16/2021,Shahrak,38
77,6/17/2021,Shahrak,38
78,6/18/2021,Shahrak,38
79,6/19/2021,Shahrak,38
80,6/20/2021,Shahrak,38
81,6/21/2021,Shahrak,38
82,6/22/2021,Shahrak,38
83,6/23/2021,Shahrak,38
84,6/24/2021,Shahrak,38
85,6/25/2021,Shahrak,38
86,6/26/2021,Shahrak,38
87,6/27/2021,Shahrak,38
88,6/28/2021,Shahrak,38
89,6/29/2021,Shahrak,38
90,6/30/2021,Shahrak,38
91,7/1/2021,Shahrak,38
92,7/2/2021,Shahrak,38
93,7/3/2021,Shahrak,38
94,7/4/2021,Shahrak,38
95,7/5/2021,Shahrak,38
96,7/6/2021,Shahrak,38
97,7/7/2021,Shahrak,38
98,7/8/2021,Shahrak,38
99,7/9/2021,Shahrak,38
100,7/10/2021,Shahrak,38
101,7/11/2021,Shahrak,38
102,7/12/2021,Shahrak,38
103,7/13/2021,Shahrak,38
104,7/14/2021,Shahrak,38
105,7/15/2021,Shahrak,38
106,7/16/2021,Shahrak,38
107,7/17/2021,Shahrak,38
108,7/18/2021,Shahrak,38
109,7/19/2021,Shahrak,38
110,7/20/2021,Shahrak,38
111,7/21/2021,Shahrak,38
112,7/22/2021,Shahrak,38
113,7/23/2021,Shahrak,38
114,7/24/2021,Shahrak,38
115,7/25/2021,Shahrak,38
116,7/26/2021,Shahrak,38
117,7/27/2021,Shahrak,38
118,7/28/2021,Shahrak,38
119,7/29/2021,Shahrak,38
120,7/30/2021,Shahrak,38
121,7/31/2021,Shahrak,38
122,8/1/2021,Shahrak,38
123,8/2/2021,Shahrak,38
124,8/3/2021,Shahrak,38
125,8/4/2021,Shahrak,38
126,8/5/2021,Shahrak,38
127,8/6/2021,Shahrak,38
128,8/7/2021,Shahrak,38
129,8/8/2021,Shahrak,38
130,8/9/2021,Shahrak,38
131,8/10/2021,Shahrak,38
132,8/11/2021,Shahrak,38
133,8/12/2021,Shahrak,38
134,8/13/2021,Shahrak,38
135,8/14/2021,Shahrak,38
136,8/15/2021,Shahrak,38
137,8/16/2021,Shahrak,38
138,8/17/2021,Shahrak,38
139,8/18/2021,Shahrak,38
140,8/19/2021,Shahrak,38
141,8/20/2021,Shahrak,38
142,8/21/2021,Shahrak,38
143,8/22/2021,Shahrak,38
144,8/23/2021,Shahrak,38
145,8/24/2021,Shahrak,38
146,8/25/2021,Shahrak,38
147,8/26/2021,Shahrak,38
148,8/27/2021,Shahrak,38
149,8/28/2021,Shahrak,38
150,8/29/2021,Shahrak,38
151,8/30/2021,Shahrak,38
152,8/31/2021,Shahrak,38
0,4/1/2021,Shahri Buzurg,0
1,4/2/2021,Shahri Buzurg,0
2,4/3/2021,Shahri Buzurg,0
3,4/4/2021,Shahri Buzurg,0
4,4/5/2021,Shahri Buzurg,0
5,4/6/2021,Shahri Buzurg,0
6,4/7/2021,Shahri Buzurg,0
7,4/8/2021,Shahri Buzurg,0
8,4/9/2021,Shahri Buzurg,0
9,4/10/2021,Shahri Buzurg,0
10,4/11/2021,Shahri Buzurg,0
11,4/12/2021,Shahri Buzurg,0
12,4/13/2021,Shahri Buzurg,0
13,4/14/2021,Shahri Buzurg,0
14,4/15/2021,Shahri Buzurg,0
15,4/16/2021,Shahri Buzurg,0
16,4/17/2021,Shahri Buzurg,0
17,4/18/2021,Shahri Buzurg,0
18,4/19/2021,Shahri Buzurg,0
19,4/20/2021,Shahri Buzurg,0
20,4/21/2021,Shahri Buzurg,0
21,4/22/2021,Shahri Buzurg,0
22,4/23/2021,Shahri Buzurg,0
23,4/24/2021,Shahri Buzurg,5
24,4/25/2021,Shahri Buzurg,5
25,4/26/2021,Shahri Buzurg,5
26,4/27/2021,Shahri Buzurg,5
27,4/28/2021,Shahri Buzurg,5
28,4/29/2021,Shahri Buzurg,5
29,4/30/2021,Shahri Buzurg,5
30,5/1/2021,Shahri Buzurg,5
31,5/2/2021,Shahri Buzurg,5
32,5/3/2021,Shahri Buzurg,5
33,5/4/2021,Shahri Buzurg,5
34,5/5/2021,Shahri Buzurg,5
35,5/6/2021,Shahri Buzurg,5
36,5/7/2021,Shahri Buzurg,5
37,5/8/2021,Shahri Buzurg,5
38,5/9/2021,Shahri Buzurg,5
39,5/10/2021,Shahri Buzurg,5
40,5/11/2021,Shahri Buzurg,5
41,5/12/2021,Shahri Buzurg,5
42,5/13/2021,Shahri Buzurg,5
43,5/14/2021,Shahri Buzurg,5
44,5/15/2021,Shahri Buzurg,5
45,5/16/2021,Shahri Buzurg,5
46,5/17/2021,Shahri Buzurg,5
47,5/18/2021,Shahri Buzurg,5
48,5/19/2021,Shahri Buzurg,5
49,5/20/2021,Shahri Buzurg,5
50,5/21/2021,Shahri Buzurg,5
51,5/22/2021,Shahri Buzurg,5
52,5/23/2021,Shahri Buzurg,5
53,5/24/2021,Shahri Buzurg,5
54,5/25/2021,Shahri Buzurg,5
55,5/26/2021,Shahri Buzurg,5
56,5/27/2021,Shahri Buzurg,5
57,5/28/2021,Shahri Buzurg,5
58,5/29/2021,Shahri Buzurg,5
59,5/30/2021,Shahri Buzurg,5
60,5/31/2021,Shahri Buzurg,5
61,6/1/2021,Shahri Buzurg,5
62,6/2/2021,Shahri Buzurg,5
63,6/3/2021,Shahri Buzurg,5
64,6/4/2021,Shahri Buzurg,5
65,6/5/2021,Shahri Buzurg,5
66,6/6/2021,Shahri Buzurg,5
67,6/7/2021,Shahri Buzurg,5
68,6/8/2021,Shahri Buzurg,5
69,6/9/2021,Shahri Buzurg,5
70,6/10/2021,Shahri Buzurg,5
71,6/11/2021,Shahri Buzurg,5
72,6/12/2021,Shahri Buzurg,5
73,6/13/2021,Shahri Buzurg,5
74,6/14/2021,Shahri Buzurg,5
75,6/15/2021,Shahri Buzurg,5
76,6/16/2021,Shahri Buzurg,5
77,6/17/2021,Shahri Buzurg,5
78,6/18/2021,Shahri Buzurg,5
79,6/19/2021,Shahri Buzurg,5
80,6/20/2021,Shahri Buzurg,5
81,6/21/2021,Shahri Buzurg,5
82,6/22/2021,Shahri Buzurg,5
83,6/23/2021,Shahri Buzurg,5
84,6/24/2021,Shahri Buzurg,5
85,6/25/2021,Shahri Buzurg,5
86,6/26/2021,Shahri Buzurg,5
87,6/27/2021,Shahri Buzurg,5
88,6/28/2021,Shahri Buzurg,5
89,6/29/2021,Shahri Buzurg,5
90,6/30/2021,Shahri Buzurg,5
91,7/1/2021,Shahri Buzurg,5
92,7/2/2021,Shahri Buzurg,5
93,7/3/2021,Shahri Buzurg,5
94,7/4/2021,Shahri Buzurg,5
95,7/5/2021,Shahri Buzurg,5
96,7/6/2021,Shahri Buzurg,5
97,7/7/2021,Shahri Buzurg,5
98,7/8/2021,Shahri Buzurg,5
99,7/9/2021,Shahri Buzurg,5
100,7/10/2021,Shahri Buzurg,5
101,7/11/2021,Shahri Buzurg,5
102,7/12/2021,Shahri Buzurg,5
103,7/13/2021,Shahri Buzurg,5
104,7/14/2021,Shahri Buzurg,5
105,7/15/2021,Shahri Buzurg,5
106,7/16/2021,Shahri Buzurg,5
107,7/17/2021,Shahri Buzurg,5
108,7/18/2021,Shahri Buzurg,5
109,7/19/2021,Shahri Buzurg,5
110,7/20/2021,Shahri Buzurg,5
111,7/21/2021,Shahri Buzurg,5
112,7/22/2021,Shahri Buzurg,5
113,7/23/2021,Shahri Buzurg,5
114,7/24/2021,Shahri Buzurg,5
115,7/25/2021,Shahri Buzurg,5
116,7/26/2021,Shahri Buzurg,5
117,7/27/2021,Shahri Buzurg,5
118,7/28/2021,Shahri Buzurg,5
119,7/29/2021,Shahri Buzurg,5
120,7/30/2021,Shahri Buzurg,5
121,7/31/2021,Shahri Buzurg,5
122,8/1/2021,Shahri Buzurg,5
123,8/2/2021,Shahri Buzurg,5
124,8/3/2021,Shahri Buzurg,5
125,8/4/2021,Shahri Buzurg,5
126,8/5/2021,Shahri Buzurg,5
127,8/6/2021,Shahri Buzurg,5
128,8/7/2021,Shahri Buzurg,5
129,8/8/2021,Shahri Buzurg,5
130,8/9/2021,Shahri Buzurg,5
131,8/10/2021,Shahri Buzurg,5
132,8/11/2021,Shahri Buzurg,5
133,8/12/2021,Shahri Buzurg,5
134,8/13/2021,Shahri Buzurg,5
135,8/14/2021,Shahri Buzurg,5
136,8/15/2021,Shahri Buzurg,5
137,8/16/2021,Shahri Buzurg,5
138,8/17/2021,Shahri Buzurg,5
139,8/18/2021,Shahri Buzurg,5
140,8/19/2021,Shahri Buzurg,5
141,8/20/2021,Shahri Buzurg,5
142,8/21/2021,Shahri Buzurg,5
143,8/22/2021,Shahri Buzurg,5
144,8/23/2021,Shahri Buzurg,5
145,8/24/2021,Shahri Buzurg,5
146,8/25/2021,Shahri Buzurg,5
147,8/26/2021,Shahri Buzurg,5
148,8/27/2021,Shahri Buzurg,5
149,8/28/2021,Shahri Buzurg,5
150,8/29/2021,Shahri Buzurg,5
151,8/30/2021,Shahri Buzurg,5
152,8/31/2021,Shahri Buzurg,5
0,4/1/2021,Shahristan,0
1,4/2/2021,Shahristan,0
2,4/3/2021,Shahristan,0
3,4/4/2021,Shahristan,0
4,4/5/2021,Shahristan,0
5,4/6/2021,Shahristan,0
6,4/7/2021,Shahristan,0
7,4/8/2021,Shahristan,0
8,4/9/2021,Shahristan,0
9,4/10/2021,Shahristan,0
10,4/11/2021,Shahristan,22
11,4/12/2021,Shahristan,22
12,4/13/2021,Shahristan,22
13,4/14/2021,Shahristan,22
14,4/15/2021,Shahristan,22
15,4/16/2021,Shahristan,22
16,4/17/2021,Shahristan,22
17,4/18/2021,Shahristan,22
18,4/19/2021,Shahristan,22
19,4/20/2021,Shahristan,24
20,4/21/2021,Shahristan,26
21,4/22/2021,Shahristan,26
22,4/23/2021,Shahristan,26
23,4/24/2021,Shahristan,26
24,4/25/2021,Shahristan,26
25,4/26/2021,Shahristan,26
26,4/27/2021,Shahristan,26
27,4/28/2021,Shahristan,26
28,4/29/2021,Shahristan,26
29,4/30/2021,Shahristan,26
30,5/1/2021,Shahristan,26
31,5/2/2021,Shahristan,26
32,5/3/2021,Shahristan,26
33,5/4/2021,Shahristan,26
34,5/5/2021,Shahristan,26
35,5/6/2021,Shahristan,26
36,5/7/2021,Shahristan,26
37,5/8/2021,Shahristan,26
38,5/9/2021,Shahristan,26
39,5/10/2021,Shahristan,31
40,5/11/2021,Shahristan,31
41,5/12/2021,Shahristan,31
42,5/13/2021,Shahristan,31
43,5/14/2021,Shahristan,31
44,5/15/2021,Shahristan,31
45,5/16/2021,Shahristan,31
46,5/17/2021,Shahristan,31
47,5/18/2021,Shahristan,31
48,5/19/2021,Shahristan,32
49,5/20/2021,Shahristan,32
50,5/21/2021,Shahristan,32
51,5/22/2021,Shahristan,32
52,5/23/2021,Shahristan,32
53,5/24/2021,Shahristan,32
54,5/25/2021,Shahristan,53
55,5/26/2021,Shahristan,53
56,5/27/2021,Shahristan,53
57,5/28/2021,Shahristan,66
58,5/29/2021,Shahristan,66
