id,date,taliban_control,idx
Sabari,6/20/2021,0,8
Sabari,6/21/2021,0,9
Sabari,6/23/2021,0,10
Sabari,6/24/2021,0,11
Sabari,6/25/2021,0,12
Sabari,6/27/2021,0,13
Sabari,6/29/2021,0,14
Sabari,6/30/2021,0,15
Sabari,7/3/2021,0,16
Sabari,7/4/2021,0,17
Sabari,7/5/2021,0,18
Sabari,7/6/2021,0,19
Sabari,7/10/2021,0,20
Sabari,7/11/2021,0,21
Sabari,7/12/2021,0,22
Sabari,7/13/2021,0,23
Sabari,7/14/2021,0,24
Sabari,7/18/2021,0,25
Sabari,7/22/2021,0,26
Sabari,7/25/2021,0,27
Sabari,8/6/2021,0,28
Sabari,8/7/2021,0,29
Sabari,8/8/2021,0,30
Sabari,8/10/2021,0,31
Sabari,8/11/2021,0,32
Sabari,8/12/2021,0,33
Sabari,8/13/2021,0,34
Sabari,8/14/2021,0,35
Sabari,8/16/2021,0,36
Saghar,5/11/2021,0,0
Saghar,5/12/2021,0,1
Saghar,6/7/2021,0,2
Saghar,6/8/2021,0,3
Saghar,6/12/2021,0,4
Saghar,6/13/2021,0,5
Saghar,6/14/2021,1,6
Saghar,6/15/2021,1,7
Saghar,6/20/2021,1,8
Saghar,6/21/2021,1,9
Saghar,6/23/2021,1,10
Saghar,6/24/2021,1,11
Saghar,6/25/2021,1,12
Saghar,6/27/2021,1,13
Saghar,6/29/2021,1,14
Saghar,6/30/2021,1,15
Saghar,7/3/2021,1,16
Saghar,7/4/2021,1,17
Saghar,7/5/2021,1,18
Saghar,7/6/2021,1,19
Saghar,7/10/2021,1,20
Saghar,7/11/2021,1,21
Saghar,7/12/2021,1,22
Saghar,7/13/2021,1,23
Saghar,7/14/2021,1,24
Saghar,7/18/2021,1,25
Saghar,7/22/2021,1,26
Saghar,7/25/2021,1,27
Saghar,8/6/2021,1,28
Saghar,8/7/2021,1,29
Saghar,8/8/2021,1,30
Saghar,8/10/2021,1,31
Saghar,8/11/2021,1,32
Saghar,8/12/2021,1,33
Saghar,8/13/2021,1,34
Saghar,8/14/2021,1,35
Saghar,8/16/2021,1,36
Salang,5/11/2021,0,0
Salang,5/12/2021,0,1
Salang,6/7/2021,0,2
Salang,6/8/2021,0,3
Salang,6/12/2021,0,4
Salang,6/13/2021,0,5
Salang,6/14/2021,0,6
Salang,6/15/2021,0,7
Salang,6/20/2021,0,8
Salang,6/21/2021,0,9
Salang,6/23/2021,0,10
Salang,6/24/2021,0,11
Salang,6/25/2021,0,12
Salang,6/27/2021,0,13
Salang,6/29/2021,0,14
Salang,6/30/2021,0,15
Salang,7/3/2021,0,16
Salang,7/4/2021,0,17
Salang,7/5/2021,0,18
Salang,7/6/2021,0,19
Salang,7/10/2021,0,20
Salang,7/11/2021,0,21
Salang,7/12/2021,0,22
Salang,7/13/2021,0,23
Salang,7/14/2021,0,24
Salang,7/18/2021,0,25
Salang,7/22/2021,0,26
Salang,7/25/2021,0,27
Salang,8/6/2021,0,28
Salang,8/7/2021,0,29
Salang,8/8/2021,0,30
Salang,8/10/2021,0,31
Salang,8/11/2021,0,32
Salang,8/12/2021,0,33
Salang,8/13/2021,0,34
Salang,8/14/2021,0,35
Salang,8/16/2021,0,36
Sangcharak,5/11/2021,0,0
Sangcharak,5/12/2021,0,1
Sangcharak,6/7/2021,0,2
Sangcharak,6/8/2021,0,3
Sangcharak,6/12/2021,0,4
Sangcharak,6/13/2021,0,5
Sangcharak,6/14/2021,0,6
Sangcharak,6/15/2021,1,7
Sangcharak,6/20/2021,1,8
Sangcharak,6/21/2021,1,9
Sangcharak,6/23/2021,1,10
Sangcharak,6/24/2021,1,11
Sangcharak,6/25/2021,1,12
Sangcharak,6/27/2021,1,13
Sangcharak,6/29/2021,1,14
Sangcharak,6/30/2021,1,15
Sangcharak,7/3/2021,1,16
Sangcharak,7/4/2021,1,17
Sangcharak,7/5/2021,1,18
Sangcharak,7/6/2021,1,19
Sangcharak,7/10/2021,1,20
Sangcharak,7/11/2021,1,21
Sangcharak,7/12/2021,1,22
Sangcharak,7/13/2021,1,23
Sangcharak,7/14/2021,1,24
Sangcharak,7/18/2021,1,25
Sangcharak,7/22/2021,1,26
Sangcharak,7/25/2021,1,27
Sangcharak,8/6/2021,1,28
Sangcharak,8/7/2021,1,29
Sangcharak,8/8/2021,1,30
Sangcharak,8/10/2021,1,31
Sangcharak,8/11/2021,1,32
Sangcharak,8/12/2021,1,33
Sangcharak,8/13/2021,1,34
Sangcharak,8/14/2021,1,35
Sangcharak,8/16/2021,1,36
Sangin,5/11/2021,0,0
Sangin,5/12/2021,0,1
Sangin,6/7/2021,0,2
Sangin,6/8/2021,0,3
Sangin,6/12/2021,0,4
Sangin,6/13/2021,0,5
Sangin,6/14/2021,0,6
Sangin,6/15/2021,0,7
Sangin,6/20/2021,0,8
Sangin,6/21/2021,0,9
Sangin,6/23/2021,0,10
Sangin,6/24/2021,0,11
Sangin,6/25/2021,0,12
Sangin,6/27/2021,0,13
Sangin,6/29/2021,0,14
Sangin,6/30/2021,0,15
Sangin,7/3/2021,0,16
Sangin,7/4/2021,0,17
Sangin,7/5/2021,0,18
Sangin,7/6/2021,0,19
Sangin,7/10/2021,0,20
Sangin,7/11/2021,0,21
Sangin,7/12/2021,0,22
Sangin,7/13/2021,0,23
Sangin,7/14/2021,0,24
Sangin,7/18/2021,0,25
Sangin,7/22/2021,0,26
Sangin,7/25/2021,0,27
Sangin,8/6/2021,0,28
Sangin,8/7/2021,0,29
Sangin,8/8/2021,0,30
Sangin,8/10/2021,0,31
Sangin,8/11/2021,0,32
Sangin,8/12/2021,0,33
Sangin,8/13/2021,0,34
Sangin,8/14/2021,0,35
Sangin,8/16/2021,0,36
Sar Hawza,5/11/2021,0,0
Sar Hawza,5/12/2021,0,1
Sar Hawza,6/7/2021,0,2
Sar Hawza,6/8/2021,0,3
Sar Hawza,6/12/2021,0,4
Sar Hawza,6/13/2021,0,5
Sar Hawza,6/14/2021,0,6
Sar Hawza,6/15/2021,0,7
Sar Hawza,6/20/2021,0,8
Sar Hawza,6/21/2021,0,9
Sar Hawza,6/23/2021,0,10
Sar Hawza,6/24/2021,0,11
Sar Hawza,6/25/2021,0,12
Sar Hawza,6/27/2021,0,13
Sar Hawza,6/29/2021,0,14
Sar Hawza,6/30/2021,0,15
Sar Hawza,7/3/2021,0,16
Sar Hawza,7/4/2021,0,17
Sar Hawza,7/5/2021,0,18
Sar Hawza,7/6/2021,0,19
Sar Hawza,7/10/2021,0,20
Sar Hawza,7/11/2021,0,21
Sar Hawza,7/12/2021,0,22
Sar Hawza,7/13/2021,0,23
Sar Hawza,7/14/2021,0,24
Sar Hawza,7/18/2021,0,25
Sar Hawza,7/22/2021,0,26
Sar Hawza,7/25/2021,0,27
Sar Hawza,8/6/2021,0,28
Sar Hawza,8/7/2021,0,29
Sar Hawza,8/8/2021,0,30
Sar Hawza,8/10/2021,0,31
Sar Hawza,8/11/2021,0,32
Sar Hawza,8/12/2021,0,33
Sar Hawza,8/13/2021,0,34
Sar Hawza,8/14/2021,0,35
Sar Hawza,8/16/2021,0,36
Sari Pul,5/11/2021,0,0
Sari Pul,5/12/2021,0,1
Sari Pul,6/7/2021,0,2
Sari Pul,6/8/2021,0,3
Sari Pul,6/12/2021,0,4
Sari Pul,6/13/2021,0,5
Sari Pul,6/14/2021,0,6
Sari Pul,6/15/2021,0,7
Sari Pul,6/20/2021,0,8
Sari Pul,6/21/2021,0,9
Sari Pul,6/23/2021,0,10
Sari Pul,6/24/2021,0,11
Sari Pul,6/25/2021,0,12
Sari Pul,6/27/2021,0,13
Sari Pul,6/29/2021,0,14
Sari Pul,6/30/2021,0,15
Sari Pul,7/3/2021,0,16
Sari Pul,7/4/2021,0,17
Sari Pul,7/5/2021,0,18
Sari Pul,7/6/2021,0,19
Sari Pul,7/10/2021,0,20
Sari Pul,7/11/2021,0,21
Sari Pul,7/12/2021,0,22
Sari Pul,7/13/2021,0,23
Sari Pul,7/14/2021,0,24
Sari Pul,7/18/2021,0,25
Sari Pul,7/22/2021,0,26
Sari Pul,7/25/2021,0,27
Sari Pul,8/6/2021,0,28
Sari Pul,8/7/2021,0,29
Sari Pul,8/8/2021,1,30
Sari Pul,8/10/2021,1,31
Sari Pul,8/11/2021,1,32
Sari Pul,8/12/2021,1,33
Sari Pul,8/13/2021,1,34
Sari Pul,8/14/2021,1,35
Sari Pul,8/16/2021,1,36
Sarobi,5/11/2021,0,0
Sarobi,5/12/2021,0,1
Sarobi,6/7/2021,0,2
Sarobi,6/8/2021,0,3
Sarobi,6/12/2021,0,4
Sarobi,6/13/2021,0,5
Sarobi,6/14/2021,0,6
Sarobi,6/15/2021,0,7
Sarobi,6/20/2021,0,8
Sarobi,6/21/2021,0,9
Sarobi,6/23/2021,0,10
Sarobi,6/24/2021,0,11
Sarobi,6/25/2021,0,12
Sarobi,6/27/2021,0,13
Sarobi,6/29/2021,0,14
Sarobi,6/30/2021,0,15
Sarobi,7/3/2021,0,16
Sarobi,7/4/2021,1,17
Sarobi,7/5/2021,1,18
Sarobi,7/6/2021,1,19
Sarobi,7/10/2021,1,20
Sarobi,7/11/2021,1,21
Sarobi,7/12/2021,1,22
Sarobi,7/13/2021,1,23
Sarobi,7/14/2021,1,24
Sarobi,7/18/2021,1,25
Sarobi,7/22/2021,1,26
Sarobi,7/25/2021,1,27
Sarobi,8/6/2021,1,28
Sarobi,8/7/2021,1,29
Sarobi,8/8/2021,1,30
Sarobi,8/10/2021,1,31
Sarobi,8/11/2021,1,32
Sarobi,8/12/2021,1,33
Sarobi,8/13/2021,1,34
Sarobi,8/14/2021,1,35
Sarobi,8/16/2021,1,36
Saydabad,5/11/2021,0,0
Saydabad,5/12/2021,0,1
Saydabad,6/7/2021,0,2
Saydabad,6/8/2021,0,3
Saydabad,6/12/2021,0,4
Saydabad,6/13/2021,0,5
Saydabad,6/14/2021,0,6
Saydabad,6/15/2021,0,7
Saydabad,6/20/2021,0,8
Saydabad,6/21/2021,0,9
Saydabad,6/23/2021,0,10
Saydabad,6/24/2021,0,11
Saydabad,6/25/2021,0,12
Saydabad,6/27/2021,1,13
Saydabad,6/29/2021,1,14
Saydabad,6/30/2021,1,15
Saydabad,7/3/2021,1,16
Saydabad,7/4/2021,1,17
Saydabad,7/5/2021,1,18
Saydabad,7/6/2021,1,19
Saydabad,7/10/2021,1,20
Saydabad,7/11/2021,1,21
Saydabad,7/12/2021,1,22
Saydabad,7/13/2021,1,23
Saydabad,7/14/2021,1,24
Saydabad,7/18/2021,1,25
Saydabad,7/22/2021,1,26
Saydabad,7/25/2021,1,27
Saydabad,8/6/2021,1,28
Saydabad,8/7/2021,1,29
Saydabad,8/8/2021,1,30
Saydabad,8/10/2021,1,31
Saydabad,8/11/2021,1,32
Saydabad,8/12/2021,1,33
Saydabad,8/13/2021,1,34
Saydabad,8/14/2021,1,35
Saydabad,8/16/2021,1,36
Sayid Karam,5/11/2021,0,0
Sayid Karam,5/12/2021,0,1
Sayid Karam,6/7/2021,0,2
Sayid Karam,6/8/2021,0,3
Sayid Karam,6/12/2021,0,4
Sayid Karam,6/13/2021,0,5
Sayid Karam,6/14/2021,0,6
Sayid Karam,6/15/2021,0,7
Sayid Karam,6/20/2021,0,8
Sayid Karam,6/21/2021,0,9
Sayid Karam,6/23/2021,1,10
Sayid Karam,6/24/2021,1,11
Sayid Karam,6/25/2021,1,12
Sayid Karam,6/27/2021,1,13
Sayid Karam,6/29/2021,1,14
Sayid Karam,6/30/2021,1,15
Sayid Karam,7/3/2021,1,16
Sayid Karam,7/4/2021,1,17
Sayid Karam,7/5/2021,1,18
Sayid Karam,7/6/2021,1,19
Sayid Karam,7/10/2021,1,20
Sayid Karam,7/11/2021,1,21
Sayid Karam,7/12/2021,1,22
Sayid Karam,7/13/2021,1,23
Sayid Karam,7/14/2021,1,24
Sayid Karam,7/18/2021,1,25
Sayid Karam,7/22/2021,1,26
Sayid Karam,7/25/2021,1,27
Sayid Karam,8/6/2021,1,28
Sayid Karam,8/7/2021,1,29
Sayid Karam,8/8/2021,1,30
Sayid Karam,8/10/2021,1,31
Sayid Karam,8/11/2021,1,32
Sayid Karam,8/12/2021,1,33
Sayid Karam,8/13/2021,1,34
Sayid Karam,8/14/2021,1,35
Sayid Karam,8/16/2021,1,36
Sayyad,5/11/2021,0,0
Sayyad,5/12/2021,0,1
Sayyad,6/7/2021,0,2
Sayyad,6/8/2021,0,3
Sayyad,6/12/2021,0,4
Sayyad,6/13/2021,0,5
Sayyad,6/14/2021,1,6
Sayyad,6/15/2021,1,7
Sayyad,6/20/2021,1,8
Sayyad,6/21/2021,1,9
Sayyad,6/23/2021,1,10
Sayyad,6/24/2021,1,11
Sayyad,6/25/2021,1,12
Sayyad,6/27/2021,1,13
Sayyad,6/29/2021,1,14
Sayyad,6/30/2021,1,15
Sayyad,7/3/2021,1,16
Sayyad,7/4/2021,1,17
Sayyad,7/5/2021,1,18
Sayyad,7/6/2021,1,19
Sayyad,7/10/2021,1,20
Sayyad,7/11/2021,1,21
Sayyad,7/12/2021,1,22
Sayyad,7/13/2021,1,23
Sayyad,7/14/2021,1,24
Sayyad,7/18/2021,1,25
Sayyad,7/22/2021,1,26
Sayyad,7/25/2021,1,27
Sayyad,8/6/2021,1,28
Sayyad,8/7/2021,1,29
Sayyad,8/8/2021,1,30
Sayyad,8/10/2021,1,31
Sayyad,8/11/2021,1,32
Sayyad,8/12/2021,1,33
Sayyad,8/13/2021,1,34
Sayyad,8/14/2021,1,35
Sayyad,8/16/2021,1,36
Shah Wali Kot,5/11/2021,0,0
Shah Wali Kot,5/12/2021,0,1
Shah Wali Kot,6/7/2021,0,2
Shah Wali Kot,6/8/2021,0,3
Shah Wali Kot,6/12/2021,0,4
Shah Wali Kot,6/13/2021,0,5
Shah Wali Kot,6/14/2021,0,6
Shah Wali Kot,6/15/2021,0,7
Shah Wali Kot,6/20/2021,0,8
Shah Wali Kot,6/21/2021,0,9
Shah Wali Kot,6/23/2021,0,10
Shah Wali Kot,6/24/2021,0,11
Shah Wali Kot,6/25/2021,0,12
Shah Wali Kot,6/27/2021,0,13
Shah Wali Kot,6/29/2021,0,14
Shah Wali Kot,6/30/2021,0,15
Shah Wali Kot,7/3/2021,1,16
Shah Wali Kot,7/4/2021,1,17
Shah Wali Kot,7/5/2021,1,18
Shah Wali Kot,7/6/2021,1,19
Shah Wali Kot,7/10/2021,1,20
Shah Wali Kot,7/11/2021,1,21
Shah Wali Kot,7/12/2021,1,22
Shah Wali Kot,7/13/2021,1,23
Shah Wali Kot,7/14/2021,1,24
Shah Wali Kot,7/18/2021,1,25
Shah Wali Kot,7/22/2021,1,26
Shah Wali Kot,7/25/2021,1,27
Shah Wali Kot,8/6/2021,1,28
Shah Wali Kot,8/7/2021,1,29
Shah Wali Kot,8/8/2021,1,30
Shah Wali Kot,8/10/2021,1,31
Shah Wali Kot,8/11/2021,1,32
Shah Wali Kot,8/12/2021,1,33
Shah Wali Kot,8/13/2021,1,34
Shah Wali Kot,8/14/2021,1,35
Shah Wali Kot,8/16/2021,1,36
Shahidi Hassas,5/11/2021,0,0
Shahidi Hassas,5/12/2021,0,1
Shahidi Hassas,6/7/2021,0,2
Shahidi Hassas,6/8/2021,0,3
Shahidi Hassas,6/12/2021,0,4
Shahidi Hassas,6/13/2021,0,5
Shahidi Hassas,6/14/2021,0,6
Shahidi Hassas,6/15/2021,0,7
Shahidi Hassas,6/20/2021,0,8
Shahidi Hassas,6/21/2021,0,9
Shahidi Hassas,6/23/2021,0,10
Shahidi Hassas,6/24/2021,0,11
Shahidi Hassas,6/25/2021,0,12
Shahidi Hassas,6/27/2021,0,13
Shahidi Hassas,6/29/2021,0,14
Shahidi Hassas,6/30/2021,0,15
Shahidi Hassas,7/3/2021,0,16
Shahidi Hassas,7/4/2021,0,17
Shahidi Hassas,7/5/2021,0,18
Shahidi Hassas,7/6/2021,0,19
Shahidi Hassas,7/10/2021,0,20
Shahidi Hassas,7/11/2021,0,21
Shahidi Hassas,7/12/2021,0,22
Shahidi Hassas,7/13/2021,0,23
Shahidi Hassas,7/14/2021,0,24
Shahidi Hassas,7/18/2021,0,25
Shahidi Hassas,7/22/2021,0,26
Shahidi Hassas,7/25/2021,0,27
Shahidi Hassas,8/6/2021,0,28
Shahidi Hassas,8/7/2021,0,29
Shahidi Hassas,8/8/2021,0,30
Shahidi Hassas,8/10/2021,0,31
Shahidi Hassas,8/11/2021,0,32
Shahidi Hassas,8/12/2021,0,33
Shahidi Hassas,8/13/2021,0,34
Shahidi Hassas,8/14/2021,0,35
Shahidi Hassas,8/16/2021,0,36
Shahjoy,5/11/2021,0,0
Shahjoy,5/12/2021,0,1
Shahjoy,6/7/2021,0,2
Shahjoy,6/8/2021,0,3
Shahjoy,6/12/2021,0,4
Shahjoy,6/13/2021,0,5
Shahjoy,6/14/2021,0,6
Shahjoy,6/15/2021,0,7
Shahjoy,6/20/2021,0,8
Shahjoy,6/21/2021,0,9
Shahjoy,6/23/2021,0,10
Shahjoy,6/24/2021,0,11
Shahjoy,6/25/2021,0,12
Shahjoy,6/27/2021,0,13
Shahjoy,6/29/2021,0,14
Shahjoy,6/30/2021,0,15
Shahjoy,7/3/2021,0,16
Shahjoy,7/4/2021,0,17
Shahjoy,7/5/2021,0,18
Shahjoy,7/6/2021,0,19
Shahjoy,7/10/2021,0,20
Shahjoy,7/11/2021,0,21
Shahjoy,7/12/2021,0,22
Shahjoy,7/13/2021,0,23
Shahjoy,7/14/2021,0,24
Shahjoy,7/18/2021,0,25
Shahjoy,7/22/2021,0,26
Shahjoy,7/25/2021,0,27
Shahjoy,8/6/2021,0,28
Shahjoy,8/7/2021,0,29
Shahjoy,8/8/2021,0,30
Shahjoy,8/10/2021,0,31
Shahjoy,8/11/2021,0,32
Shahjoy,8/12/2021,0,33
Shahjoy,8/13/2021,0,34
Shahjoy,8/14/2021,0,35
Shahjoy,8/16/2021,0,36
Shahrak,5/11/2021,0,0
Shahrak,5/12/2021,0,1
Shahrak,6/7/2021,1,2
Shahrak,6/8/2021,1,3
Shahrak,6/12/2021,1,4
Shahrak,6/13/2021,1,5
Shahrak,6/14/2021,1,6
Shahrak,6/15/2021,1,7
Shahrak,6/20/2021,1,8
Shahrak,6/21/2021,1,9
Shahrak,6/23/2021,1,10
Shahrak,6/24/2021,1,11
Shahrak,6/25/2021,1,12
Shahrak,6/27/2021,1,13
Shahrak,6/29/2021,1,14
Shahrak,6/30/2021,1,15
Shahrak,7/3/2021,1,16
Shahrak,7/4/2021,1,17
Shahrak,7/5/2021,1,18
Shahrak,7/6/2021,1,19
Shahrak,7/10/2021,1,20
Shahrak,7/11/2021,1,21
Shahrak,7/12/2021,1,22
Shahrak,7/13/2021,1,23
Shahrak,7/14/2021,1,24
Shahrak,7/18/2021,1,25
Shahrak,7/22/2021,1,26
Shahrak,7/25/2021,1,27
Shahrak,8/6/2021,1,28
Shahrak,8/7/2021,1,29
Shahrak,8/8/2021,1,30
Shahrak,8/10/2021,1,31
Shahrak,8/11/2021,1,32
Shahrak,8/12/2021,1,33
Shahrak,8/13/2021,1,34
Shahrak,8/14/2021,1,35
Shahrak,8/16/2021,1,36
Shahri Buzurg,5/11/2021,0,0
Shahri Buzurg,5/12/2021,0,1
Shahri Buzurg,6/7/2021,0,2
Shahri Buzurg,6/8/2021,0,3
Shahri Buzurg,6/12/2021,0,4
Shahri Buzurg,6/13/2021,0,5
Shahri Buzurg,6/14/2021,0,6
Shahri Buzurg,6/15/2021,0,7
Shahri Buzurg,6/20/2021,0,8
Shahri Buzurg,6/21/2021,0,9
Shahri Buzurg,6/23/2021,0,10
Shahri Buzurg,6/24/2021,0,11
Shahri Buzurg,6/25/2021,0,12
Shahri Buzurg,6/27/2021,0,13
Shahri Buzurg,6/29/2021,0,14
Shahri Buzurg,6/30/2021,0,15
Shahri Buzurg,7/3/2021,1,16
Shahri Buzurg,7/4/2021,1,17
Shahri Buzurg,7/5/2021,1,18
Shahri Buzurg,7/6/2021,1,19
Shahri Buzurg,7/10/2021,1,20
Shahri Buzurg,7/11/2021,1,21
Shahri Buzurg,7/12/2021,1,22
Shahri Buzurg,7/13/2021,1,23
Shahri Buzurg,7/14/2021,1,24
Shahri Buzurg,7/18/2021,1,25
Shahri Buzurg,7/22/2021,1,26
Shahri Buzurg,7/25/2021,1,27
Shahri Buzurg,8/6/2021,1,28
Shahri Buzurg,8/7/2021,1,29
Shahri Buzurg,8/8/2021,1,30
Shahri Buzurg,8/10/2021,1,31
Shahri Buzurg,8/11/2021,1,32
Shahri Buzurg,8/12/2021,1,33
Shahri Buzurg,8/13/2021,1,34
Shahri Buzurg,8/14/2021,1,35
Shahri Buzurg,8/16/2021,1,36
Shahristan,5/11/2021,0,0
Shahristan,5/12/2021,0,1
Shahristan,6/7/2021,0,2
Shahristan,6/8/2021,0,3
Shahristan,6/12/2021,0,4
Shahristan,6/13/2021,0,5
Shahristan,6/14/2021,0,6
Shahristan,6/15/2021,0,7
Shahristan,6/20/2021,0,8
Shahristan,6/21/2021,0,9
Shahristan,6/23/2021,0,10
Shahristan,6/24/2021,0,11
Shahristan,6/25/2021,0,12
Shahristan,6/27/2021,0,13
Shahristan,6/29/2021,0,14
Shahristan,6/30/2021,0,15
Shahristan,7/3/2021,0,16
Shahristan,7/4/2021,0,17
Shahristan,7/5/2021,0,18
Shahristan,7/6/2021,0,19
Shahristan,7/10/2021,0,20
Shahristan,7/11/2021,0,21
Shahristan,7/12/2021,0,22
Shahristan,7/13/2021,0,23
Shahristan,7/14/2021,0,24
Shahristan,7/18/2021,0,25
Shahristan,7/22/2021,0,26
Shahristan,7/25/2021,0,27
Shahristan,8/6/2021,0,28
Shahristan,8/7/2021,0,29
Shahristan,8/8/2021,0,30
Shahristan,8/10/2021,0,31
Shahristan,8/11/2021,0,32
Shahristan,8/12/2021,0,33
Shahristan,8/13/2021,0,34
Shahristan,8/14/2021,0,35
Shahristan,8/16/2021,0,36
Shakar Dara,5/11/2021,0,0
Shakar Dara,5/12/2021,0,1
Shakar Dara,6/7/2021,0,2
Shakar Dara,6/8/2021,0,3
Shakar Dara,6/12/2021,0,4
Shakar Dara,6/13/2021,0,5
Shakar Dara,6/14/2021,0,6
Shakar Dara,6/15/2021,0,7
Shakar Dara,6/20/2021,0,8
Shakar Dara,6/21/2021,0,9
Shakar Dara,6/23/2021,0,10
Shakar Dara,6/24/2021,0,11
Shakar Dara,6/25/2021,0,12
Shakar Dara,6/27/2021,0,13
Shakar Dara,6/29/2021,0,14
Shakar Dara,6/30/2021,0,15
Shakar Dara,7/3/2021,0,16
Shakar Dara,7/4/2021,0,17
Shakar Dara,7/5/2021,0,18
Shakar Dara,7/6/2021,0,19
Shakar Dara,7/10/2021,0,20
Shakar Dara,7/11/2021,0,21
Shakar Dara,7/12/2021,0,22
Shakar Dara,7/13/2021,0,23
Shakar Dara,7/14/2021,0,24
Shakar Dara,7/18/2021,0,25
Shakar Dara,7/22/2021,0,26
Shakar Dara,7/25/2021,0,27
Shakar Dara,8/6/2021,0,28
Shakar Dara,8/7/2021,0,29
Shakar Dara,8/8/2021,0,30
Shakar Dara,8/10/2021,0,31
Shakar Dara,8/11/2021,0,32
Shakar Dara,8/12/2021,0,33
Shakar Dara,8/13/2021,0,34
Shakar Dara,8/14/2021,0,35
Shakar Dara,8/16/2021,0,36
Shamal,5/11/2021,0,0
Shamal,5/12/2021,0,1
Shamal,6/7/2021,0,2
Shamal,6/8/2021,0,3
Shamal,6/12/2021,0,4
Shamal,6/13/2021,0,5
Shamal,6/14/2021,0,6
Shamal,6/15/2021,0,7
Shamal,6/20/2021,0,8
Shamal,6/21/2021,0,9
Shamal,6/23/2021,0,10
Shamal,6/24/2021,0,11
Shamal,6/25/2021,0,12
Shamal,6/27/2021,0,13
Shamal,6/29/2021,0,14
Shamal,6/30/2021,0,15
Shamal,7/3/2021,0,16
Shamal,7/4/2021,0,17
Shamal,7/5/2021,0,18
Shamal,7/6/2021,0,19
Shamal,7/10/2021,0,20
Shamal,7/11/2021,0,21
Shamal,7/12/2021,0,22
Shamal,7/13/2021,0,23
Shamal,7/14/2021,0,24
Shamal,7/18/2021,0,25
Shamal,7/22/2021,0,26
Shamal,7/25/2021,0,27
Shamal,8/6/2021,0,28
Shamal,8/7/2021,0,29
Shamal,8/8/2021,0,30
Shamal,8/10/2021,0,31
Shamal,8/11/2021,0,32
Shamal,8/12/2021,0,33
Shamal,8/13/2021,0,34
Shamal,8/14/2021,0,35
Shamal,8/16/2021,0,36
Shamulzayi,5/11/2021,0,0
Shamulzayi,5/12/2021,0,1
Shamulzayi,6/7/2021,0,2
Shamulzayi,6/8/2021,0,3
Shamulzayi,6/12/2021,0,4
Shamulzayi,6/13/2021,0,5
Shamulzayi,6/14/2021,0,6
Shamulzayi,6/15/2021,0,7
Shamulzayi,6/20/2021,0,8
Shamulzayi,6/21/2021,0,9
Shamulzayi,6/23/2021,1,10
Shamulzayi,6/24/2021,1,11
Shamulzayi,6/25/2021,1,12
Shamulzayi,6/27/2021,1,13
Shamulzayi,6/29/2021,1,14
Shamulzayi,6/30/2021,1,15
Shamulzayi,7/3/2021,1,16
Shamulzayi,7/4/2021,1,17
Shamulzayi,7/5/2021,1,18
Shamulzayi,7/6/2021,1,19
Shamulzayi,7/10/2021,1,20
Shamulzayi,7/11/2021,1,21
Shamulzayi,7/12/2021,1,22
Shamulzayi,7/13/2021,1,23
Shamulzayi,7/14/2021,1,24
Shamulzayi,7/18/2021,1,25
Shamulzayi,7/22/2021,1,26
Shamulzayi,7/25/2021,1,27
Shamulzayi,8/6/2021,1,28
Shamulzayi,8/7/2021,1,29
Shamulzayi,8/8/2021,1,30
Shamulzayi,8/10/2021,1,31
Shamulzayi,8/11/2021,1,32
Shamulzayi,8/12/2021,1,33
Shamulzayi,8/13/2021,1,34
Shamulzayi,8/14/2021,1,35
Shamulzayi,8/16/2021,1,36
Sharan,5/11/2021,0,0
Sharan,5/12/2021,0,1
Sharan,6/7/2021,0,2
Sharan,6/8/2021,0,3
Sharan,6/12/2021,0,4
Sharan,6/13/2021,0,5
Sharan,6/14/2021,0,6
Sharan,6/15/2021,0,7
Sharan,6/20/2021,0,8
Sharan,6/21/2021,0,9
Sharan,6/23/2021,0,10
Sharan,6/24/2021,0,11
Sharan,6/25/2021,0,12
Sharan,6/27/2021,0,13
Sharan,6/29/2021,0,14
Sharan,6/30/2021,0,15
Sharan,7/3/2021,0,16
Sharan,7/4/2021,0,17
Sharan,7/5/2021,0,18
Sharan,7/6/2021,0,19
Sharan,7/10/2021,0,20
Sharan,7/11/2021,0,21
Sharan,7/12/2021,0,22
Sharan,7/13/2021,0,23
Sharan,7/14/2021,0,24
Sharan,7/18/2021,0,25
Sharan,7/22/2021,0,26
Sharan,7/25/2021,0,27
Sharan,8/6/2021,0,28
Sharan,8/7/2021,0,29
Sharan,8/8/2021,0,30
Sharan,8/10/2021,0,31
Sharan,8/11/2021,0,32
Sharan,8/12/2021,0,33
Sharan,8/13/2021,0,34
Sharan,8/14/2021,0,35
Sharan,8/16/2021,0,36
Shekh  Ali,5/11/2021,0,0
Shekh  Ali,5/12/2021,0,1
Shekh  Ali,6/7/2021,0,2
Shekh  Ali,6/8/2021,0,3
Shekh  Ali,6/12/2021,0,4
Shekh  Ali,6/13/2021,0,5
Shekh  Ali,6/14/2021,0,6
Shekh  Ali,6/15/2021,0,7
Shekh  Ali,6/20/2021,0,8
Shekh  Ali,6/21/2021,0,9
Shekh  Ali,6/23/2021,0,10
Shekh  Ali,6/24/2021,0,11
Shekh  Ali,6/25/2021,0,12
Shekh  Ali,6/27/2021,0,13
Shekh  Ali,6/29/2021,0,14
