date,budgetYear,description,amountUSD,srcOrganization,srcOrganizationTypes,srcLocations,srcUsageYearStart,srcUsageYearEnd,destPlan,destPlanCode,destPlanId,destOrganization,destOrganizationTypes,destGlobalClusters,destLocations,destProject,destProjectCode,destEmergency,destUsageYearStart,destUsageYearEnd,contributionType,flowType,method,boundary,onBoundary,status,firstReportedDate,decisionDate,keywords,originalAmount,originalCurrency,exchangeRate,id,refCode,createdAt,updatedAt
#date,#date+year+budget,#description+notes,#value+funding+total+usd,#org+name+funder,#org+type+funder+list,#country+iso3+funder+list,#date+year+start+funder,#date+year+end+funder,#activity+appeal+name,#activity+appeal+id+external,#activity+appeal+id+fts_internal,#org+name+impl,#org+type+impl+list,#sector+cluster+name+list,#country+iso3+impl+list,#activity+project+name,#activity+project+code,#crisis+name,#date+year+start+impl,#date+year+end+impl,#financial+contribution+type,#financial+contribution+type,#financial+method,#financial+direction,#financial+direction+type,#status+text,#date+reported,#date+decision,#description+keywords,#value+funding+total,#value+funding+total+currency,#financial+fx,#activity+id+fts_internal,#activity+code,#date+created,#date+updated
2022-07-08,,"Water, Sanitation and Hygiene,Shelter and Settlements. (USAID/BHA)",40857061,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,Emergency Shelter and NFI,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-08,2021-12-27,USAID/BHA,,,,256701,USAID/BHA July FY 2022 FTS Report,2022-08-05,2022-10-11
2022-07-08,,"Water, Sanitation and Hygiene,Shelter and Settlements. (USAID/BHA)",13942939,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-08,2021-12-27,USAID/BHA,,,,260296,USAID/BHA July FY 2022 FTS Report,2022-10-11,2022-10-11
2022-07-07,,EMERGENCY RESPONSE TO EARTHQUAKE IN AFGHANISTAN.,1000000,Bill and Melinda Gates Foundation,Private organization/foundation,,2022,2022,,,,World Health Organization,UN agency,Multi-sector,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-08-10,2022-07-07,,,,,257126,INV-048954 73882,2022-08-12,2022-08-12
2022-07-06,2022,Humanitarian crisis	IFRC Earthquake Response	Protection/Human Rights,2444988,"United Kingdom, Government of",Government,GBR,2022,2022,,,,International Federation of Red Cross and Red Crescent Societies,Red Cross/Red Crescent,Protection,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-07-06,,2000000,GBP,0.818,255166,300420-111,2022-07-13,2022-07-13
2022-07-01,,Grant from Kuwait for WFP Afghanistan HRP. Sector not specified yet,1000000,"Kuwait, Government of",Government,KWT,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-07-01,,,,,254715,10044063,2022-07-01,2022-07-04
2022-07-01,,AUSTRALIA TO AFGHAN CHF MAY22,2222172,"Switzerland, Government of",Government,CHE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-10,2022-07-01,,2128841,CHF,0.958,260239,MPTF  	8905,2022-10-10,2022-10-10
2022-07-01,,CROATIA TO AFGHAN CHF,100000,"Croatia, Government of",Government,HRV,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-10,2022-07-01,,,,,260240,MPTF  	8930,2022-10-10,2022-10-10
2022-06-30,,Humanitarian crisis	UK contribution to Afghanistan Humanitarian Fund 2022,61124694,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-06-30,,50000000,GBP,0.818,255161,300420-101,2022-07-13,2022-07-13
2022-06-30,,IFRC Afghanistan appeal,510360,"Norway, Government of",Government,NOR,2022,2022,,,,Norwegian Red Cross,Red Cross/Red Crescent,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-22,2022-06-30,,5000000,NOK,9.797,256335,QZA-20/0099-9,2022-08-02,2022-08-02
2022-06-30,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene; Refugee Response
Total private sector contributions from June 2022",5447,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2022-06-30,,,,,259019,Private sector - Jun 2022,2022-09-14,2022-10-11
2022-06-29,,Humanitarian crisis	Emergency food assistance to acutely food insecure people in Afghanistan	Food Security,85261876,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Food Programme,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-06-29,,70000000,GBP,0.821,255159,300420-107,2022-07-13,2022-07-13
2022-06-29,,"022 Afghanistan Humanitarian Response	Emergency Response to humanitarian needs in Afghanistan, including as a result of the 22 June 2022 Earthquake.	Multisector Humanitarian Aid	Afghanistan Humanitarian Response Plan 2022",628536,"New Zealand, Government of",Government,NZL,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Education,Health,Nutrition,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2022-06-29,,1000000,NZD,1.591,255688,NZMFAT 0103539 22,2022-07-21,2022-10-11
2022-06-28,,Humanitarian crisis	NRC Earthquake Response,609013,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Norwegian Refugee Council,NGO,"Emergency Shelter and NFI,Food Security,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-06-28,,500000,GBP,0.821,255168,300420-103,2022-07-13,2022-07-13
2022-06-28,,Kuwait to WFP,1000000,"Kuwait, Government of",Government,KWT,2022,2022,,,,World Food Programme,UN agency,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-19,2022-06-28,,,,,255493,10044063	CPB,2022-07-19,2022-07-19
2022-06-27,2022,Emergency Response for Earthquake Disaster in Eastern Afghanistan,491884,"Sweden, Government of",Government,SWE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Norwegian Refugee Council,NGO,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-08-02,2022-06-27,Earthquake,5000000,SEK,10.165,256454,AFFM2223,2022-08-03,2022-09-06
2022-06-24,2022,"Send 30 tons of food aid to people affected by earthquake in Paktika and Khost Provinces, Afghanistan . In addition to logistical operations and support.",1000000,"United Arab Emirates, Government of",Government,ARE,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Multiple,"NGO,Private organization/foundation,Private organization/foundation,Private organization/foundation,Red Cross/Red Crescent",Food Security,AFG,,,AFGHANISTAN - Earthquakes - March/April  2002,2022,2022,in kind,Standard,Traditional aid,incoming,single,paid,2022-06-30,2022-06-24,,3673000,AED,3.673,254812,ERC-2022-0014,2022-07-05,2022-10-31
2022-06-24,,"Humanitarian crisis	""Integrated emergency response addressing
health, nutrition, water sanitation and hygiene
(WASH), and protection needs in Afghanistan""	Health/nutrition/WASH",14616322,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Children's Fund,UN agency,"Health,Nutrition,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-06-24,,12000000,GBP,0.821,255152,300420-108,2022-07-13,2022-07-13
2022-06-23,,"A plane carrying 30 tons of 445 food parcels, which is relief aid for the people affected by the earthquake in Afghanistan. In addition to logistics operation and support",180362,Red Crescent Society of the United Arab Emirates,Red Cross/Red Crescent,,2022,2022,,,,Red Crescent Society of the United Arab Emirates,Red Cross/Red Crescent,Food Security,AFG,,,,2022,2022,in kind,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-06-23,,662468,AED,3.673,261348,ERC-2022-0020,2022-10-31,2022-10-31
2022-06-10,,Afghanistan Humanitarian Response Plan 2022-No Sector Earmarking,1000000,"Kuwait, Government of",Government,KWT,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-14,2022-06-10,,,,,255648,GKWT01-NV98- Afghanistan-Jun22	F0195,2022-07-20,2022-09-21
2022-06-10,,UNFPA Health (USAID/BHA),367739,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Population Fund,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-06-10,USAID/BHA,,,,261525,720BHA22IO00154,2022-11-01,2022-11-01
2022-06-10,,UNFPA Protection (USAID/BHA),1632261,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations Population Fund,UN agency,Protection - Gender-Based Violence,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-06-10,USAID/BHA,,,,261526,720BHA22IO00154,2022-11-01,2022-11-01
2022-06-10,,Afghanistan/CE 	Food Assistance (USAID/BHA),3723143,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-06-10,USAID/BHA,,,,261537,720BHA22GR00130,2022-11-01,2022-11-01
2022-06-10,,"Afghanistan/CE 	Water, Sanitation and Hygiene (USAID/BHA)",776857,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International NGOs (Confidential),NGO,Water Sanitation Hygiene,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-10-28,2022-06-10,USAID/BHA,,,,261538,720BHA22GR00130,2022-11-01,2022-11-01
2022-06-09,,Contribution from the Government of Kuwait for humanitarian response in the Islamic Republic of Afghanistan,500000,"Kuwait, Government of",Government,KWT,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,World Health Organization,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-08-10,2022-06-09,,,,,257183,M 99/2022 73864,2022-08-15,2022-08-15
2022-06-09,,Financial contribution to Afghanistan Humanitarian Trust Fund to support humanitarian activities,10000000,"Saudi Arabia (Kingdom of), Government of",Government,SAU,2022,2022,,,,Islamic Development Bank,Inter-governmental,Multi-sector,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-21,2022-06-09,,37500000,SAR,3.75,257223,8420,2022-08-15,2022-08-15
2022-06-08,2022,Humanitarian crisis	Integrated Emergency Support for Afghanistan 	Protection,1637497,"United Kingdom, Government of",Government,GBR,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Rescue Committee,NGO,"Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-12,2022-06-08,,1295260,GBP,0.791,255162,300420-114,2022-07-13,2022-07-13
2022-06-02,2022,"Lifesaving integrated humanitarian emergency response to conflict, drought and COVID 19-affected populations in Kandahar and Uruzgan Provinces of Afghanistan.",2150537,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,MEDAIR,NGO,,AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-06-02,2022-06-02,,1999999,EUR,0.93,253433,ECHO/-AS/BUD/2022/91015,2022-06-03,2022-06-16
2022-06-01,2022,"Protection and emergency health assistance to Afghan undocumented returnees, IDPs and other vulnerable populations",3225806,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Organization for Migration,UN agency,"Health,Protection",AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-06-01,2022-06-01,,3000000,EUR,0.93,253403,ECHO/-AS/BUD/2022/91012,2022-06-02,2022-06-02
2022-06-01,,ICELAND TO AFGHAN CHF MAY22,308190,"Iceland, Government of",Government,ISL,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-22,2022-05-06,,40000000,ISK,129.7901,254185,MPTF 8719,2022-06-22,2022-06-22
2022-06-01,,AUSTRALIA TO AFGHAN CHF MAY22,2870103,"Australia, Government of",Government,AUS,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Afghanistan Humanitarian Fund,Pooled fund,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-06-23,2022-05-30,,4006664,AUD,1.396,254261,MPTF  	8786,2022-06-23,2022-07-01
2022-06-01,2022,Afghanistan: Afghanistan Health Emergency Response (HER) Project	Health,150000000,World Bank,Inter-governmental,,2022,2022,,,,United Nations Children's Fund,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-06-01,,,,,254839,"SH220010 TF0B8514,8512",2022-07-05,2022-08-04
2022-06-01,2022,Afghanistan:Health Emergency Response (HER) Project _GFF grant	Health,19000000,World Bank,Inter-governmental,,2022,2022,,,,United Nations Children's Fund,UN agency,Health,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-01,2022-06-01,,,,,254840,"SH220009 TF0B8514,8512",2022-07-05,2022-08-04
2022-06-01,,Humanitarian activities in Afghanistan,1904762,"Norway, Government of",Government,NOR,2022,2022,,,,Norwegian Red Cross,Red Cross/Red Crescent,,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-07-22,2022-06-01,,18000000,NOK,9.45,256334,QZA-20/0075-5,2022-08-02,2022-08-02
2022-06-01,,Food security	 (USAID/BHA),23878000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-10-28,2022-07-20,USAID/BHA,,,,261448,720BHA22IO00076,2022-10-31,2022-10-31
2022-06-01,,Food security	 (USAID/BHA),6122000,"United States of America, Government of",Government,USA,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,Food & Agriculture Organization of the United Nations,UN agency,Food Security,AFG,,,,2022,2022,financial,Standard,Cash transfer programming (CTP),incoming,single,commitment,2022-10-28,2022-07-20,USAID/BHA,,,,261451,720BHA22IO00076,2022-10-31,2022-10-31
2022-05-31,,"Afghanistan Humanitarian Response Plan 2022
Emergency Shelter and NFI; Protection; Water, Sanitation and Hygiene; Refugee Response
Total private sector contributions from May 2022",697186,Private (individuals & organizations),Private organization/foundation,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Protection,Water Sanitation Hygiene",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,paid,2022-09-12,2022-05-31,,,,,259021,Private sector - May 2022,2022-09-14,2022-10-11
2022-05-30,2022,"Ensuring access to life-saving, integrated health, nutrition, food security, protection and education services for vulnerable host communities, IDPs and returnees in left-behind areas of Afghanistan",6335797,European Commission's Humanitarian Aid and Civil Protection Department,Inter-governmental,,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,International Rescue Committee,NGO,"Education,Health,Nutrition,Protection",AFG,,,Afghanistan Complex Emergency August 2021,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-05-31,2022-05-30,,6000000,EUR,0.947,253361,ECHO/-AS/BUD/2022/91008,2022-06-01,2022-06-22
2022-05-27,2022,Based on the total UNHCR softly earmarked budget an estimated distribution of Danish contribution is calculated. For the Afghanistan crisis 11% is estimated as given in the country of Afghanistan.,780585,"Denmark, Government of",Government,DNK,2022,2022,Afghanistan Humanitarian Response Plan 2022,HAFG22,1100,United Nations High Commissioner for Refugees,UN agency,"Emergency Shelter and NFI,Food Security,Protection,Protection - Child Protection,Protection - Gender-Based Violence,Protection - Housing, Land and Property,Protection - Mine Action",AFG,,,,2022,2022,financial,Standard,Traditional aid,incoming,single,commitment,2022-09-16,2022-05-27,,5500000,DKK,7.046,259277,2022-19315,2022-09-17,2022-09-19
2022-05-26,2022,Send 30.1 tons of food aid. In addition to logistical operations and support.,492741,"United Arab Emirates, Government of",Government,ARE,2022,2022,,,,Multiple,"NGO,NGO,Private organization/foundation,Private organization/foundation,Private organization/foundation,Red Cross/Red Crescent",Food Security,AFG,,,,2022,2022,in kind,Standard,Traditional aid,incoming,single,paid,2022-05-26,2022-04-18,,1809838,AED,3.673,253372,GOV-2021-0046,2022-06-01,2022-10-31
